Kunde;Kundename (SAP-Nr.);;Kundenprojekt;Umgebung;Status Installation;OK;Fehler;VM konfiguriert;Funktionen;ASSM-Ticket;VM-Hostname;VM-IP-Addresse;DB-SID;Erstellt;Erstellt von;Aktualisiert;Aktualisiert von;OUC-ID
6996 Zams (NonAMS);a.ö. Krankenhaus St. Vinzenz Betriebs GmbH (3035296);135950805;neue server;1. Produktiv;Docker-Container installiert;ja;keine Fehler;;ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS User Provisioning;;zorbisup01;172.21.10.1;KHV;2023.11;Peter Zupancic;2025.08;Viktor Rodak;92148718
6996 Zams (NonAMS);a.ö. Krankenhaus St. Vinzenz Betriebs GmbH (3035296);135950810;neue server;3. Test;Docker-Container installiert;ja;keine Fehler;;ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS User Provisioning;;zorbisut01;172.21.13.1;TEST;2023.11;Peter Zupancic;2025.08;Viktor Rodak;92148718
7289 Asperg (NonAMS);Justizvollzugskrankenhaus Hohenasperg (3096817);181926406;Neukundeninstallation;1. Produktiv;in Planung;nein;VM: Hosted On fehlt;;;;jumsa5004dgkis;10.125.252.62;KHV;2026.02;Kristin Dölz;2026.02;Kristin Dölz;175102920
7289 Asperg (NonAMS);Justizvollzugskrankenhaus Hohenasperg (3096817);181926405;Neukundeninstallation;3. Test;in Planung;nein;"VM: Hosted On fehlt;DB: nicht gewählt";;;;jumsa5503dgkis;10.125.252.85;;2026.02;Kristin Dölz;2026.02;Kristin Dölz;175102920
7305 Brake (NonAMS);Sankt Bernhard-Hospital Brake (3097652);172604830;ORBIS U;1. Produktiv;Docker-Container installiert;nein;VM: Hosted On fehlt;;ORBIS AddOn - Rettungsdienstanbindung,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Allergies,ORBIS U Pflege Assessments,ORBIS ePA;;orbisu01;10.125.88.47;KHV;2025.08;Kristin Dölz;2026.02;Stephan Dirckmann;153051545
7305 Brake (NonAMS);Sankt Bernhard-Hospital Brake (3097652);172604832;ORBIS U;3. Test;Docker-Container installiert;nein;VM: Hosted On fehlt;;ORBIS AddOn - Rettungsdienstanbindung,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Allergies,ORBIS U Pflege Assessments,ORBIS ePA;;orbisu02;10.125.88.48;TEST;2025.08;Kristin Dölz;2026.02;Stephan Dirckmann;153051545
7332 Ahaus (AMS);Klinikum Westmünsterland GmbH (7007524);181926543;Zentrale Hardwareinfrastruktur 2025;1. Produktiv;Docker-Container installiert;nein;VM: Hosted On fehlt;;DEMIS Arztmeldung,ICU Weaning Protocol,ORBIS U Allergies,ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Kafka,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Krankengeschichte,ORBIS U PDF Server,ORBIS U Pflege Assessments,ORBIS U Security,ORBIS U Wundmanagement,ORBIS ePA;;zdsrvorbukhzg;172.31.140.200;KHZG;2026.02;Henrik Schütz;2026.02;Henrik Schütz;181926391
7332 Ahaus (AMS);Klinikum Westmünsterland GmbH (7007524);181987945;Zentrale Hardwareinfrastruktur 2025;1. Produktiv;Docker-Container installiert;nein;"RFC fehlt;DB: gewählter Host ist keine DB";;AddOn - Notaufnahme Ausfallkonzept,ClamAV,DEMIS Arztmeldung,DRGW-MDKM Simulation,Diamant Finanzbuchhaltung,Diamant Kostenträgerrechnung,HYDMedia Annotations,ICU Weaning Protocol,MDKM LE Portal,ORBIS Aggressionsbogen,ORBIS Assisted Coding,ORBIS Audit Trail,ORBIS Befundarbeitsplatz,ORBIS Buddy,ORBIS CPOE,ORBIS Checkin4U,ORBIS Dosing Drug Information Suite (DIS),ORBIS FHIR-Schnittstellen für Sterilisationsprozesse,ORBIS Info4U,ORBIS Intelligent Text Engine,ORBIS KI-unterstützte Epikrise in Arztbriefschreibung,ORBIS KIM Mail,ORBIS Kerberos SSO,ORBIS Master Data Transfer,ORBIS MedCo,ORBIS MedCo Dashboard MDKM,ORBIS MedCo Dashboard PEPP,ORBIS Medication - Medikationsabgleich,ORBIS Observation,ORBIS Order Manager,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Speech Assistant,ORBIS Speech Diktat,ORBIS Speech Spracherkennung,ORBIS Touch ID,ORBIS U AddOn Wartezimmermonitor,ORBIS U Agent,ORBIS U Alarm,ORBIS U Allergies,ORBIS U Arbeitslisten (Tasks),ORBIS U Assessment Konfigurator,ORBIS U Attachment,ORBIS U Balance,ORBIS U CAVE,ORBIS U Composer,ORBIS U Composer,ORBIS U Costing,ORBIS U Dashboards,ORBIS U Dashboards,ORBIS U Frame Mobile,ORBIS U Kafka,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Kodierarbeitsplatz,ORBIS U Krankengeschichte,ORBIS U Leistungserfassung,ORBIS U Letters,ORBIS U Monitoring 4U,ORBIS U Nutrition Management,ORBIS U PDF Server,ORBIS U Patient Handout,ORBIS U Pflege - Delegation,ORBIS U Pflege - Stomadokumentation,ORBIS U Pflege Assessments,ORBIS U Pflege BAss,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Planungsassistent,ORBIS U Probenmanager,ORBIS U SAP CO Interface,ORBIS U Schnittstelle Imprivata,ORBIS U Security,ORBIS U Textbausteine,ORBIS U Verlaufsdokumentation,ORBIS U Wundmanagement,ORBIS Unit Dose Automat Schnittstelle,ORBIS User Provisioning,ORBIS eAU,ORBIS ePA,ORBIS eRezept,ORBIS-IMRE - Implantatregister,Operationalisierte Psychodynamische Diagnostik,Password Self-Service / Reset,Portal-Manager,Psychosomatischer Arbeitsplatz,RICO DRG;;zdsrvorbukhv1;172.31.137.1;;2026.02;Henrik Schütz;2026.02;Henrik Schütz;181926391
8478 Imst (NonAMS);Medalp Holding AG (7008478);163411333;ORBIS U & OAS Installationen;1. Produktiv;Docker-Container installiert;ja;keine Fehler;;ORBIS CPOE,ORBIS Info4U,ORBIS Order Manager,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Allergies,ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Zugangsmanagement,ORBIS ePA;;max-orbisuprod;10.11.0.16;KHV;2025.03;Kristin Dölz;2026.02;Kristin Dölz;159515955
8478 Imst (NonAMS);Medalp Holding AG (7008478);163411335;ORBIS U & OAS Installationen;3. Test;Docker-Container installiert;ja;keine Fehler;;ORBIS CPOE,ORBIS Info4U,ORBIS Order Manager,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Allergies,ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Zugangsmanagement,ORBIS ePA;;max-orbisutest;10.11.0.17;TEST;2025.03;Kristin Dölz;2026.02;Kristin Dölz;159515955
8870 Bonn (NonAMS);Dedalus HealthCare Bonn (6000021);178158210;Test Projekt;1. Produktiv;in Planung;ja;keine Fehler;2025.12;ORBIS Audit Trail;;noe-orbisu-test;10.54.23.36;;2025.12;Bernd Tscherner;2025.12;Bernd Tscherner;92148638
9100 Alsfeld (NonAMS);Kreiskrankenhaus des Vogelsbergkreises in Alsfeld GmbH (3001194);50770784;ORBIS U_2022;1. Produktiv;Docker-Container installiert;ja;keine Fehler;;ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Pflegemaßnahmen,ORBIS U Zugangsmanagement,ORBIS ePA;;orbisu-khv;10.0.0.243;KHV;2021.05;Sandra Peters;2025.05;Stefan Kurztusch;92148683
9100 Alsfeld (NonAMS);Kreiskrankenhaus des Vogelsbergkreises in Alsfeld GmbH (3001194);93120338;ORBIS U_2022;3. Test;Docker-Container installiert;ja;keine Fehler;;ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Pflegemaßnahmen,ORBIS U Zugangsmanagement,ORBIS ePA;;orbisu-test;10.0.0.244;TEST;2022.02;Kristin Dölz;2024.10;Henrik Schütz;92148683
9103 Bautzen (NonAMS);Oberlausitz-Kliniken gGmbH Standort Bautzen (3030664);46869325;#D4_KHZG Medication Einführung;1. Produktiv;Docker-Container installiert;ja;keine Fehler;2019.09;ORBIS Checkin4U,ORBIS MedCo Dashboard MDKM,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Frame Mobile,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Krankengeschichte,ORBIS U Pflege Assessments,ORBIS U Pflege BAss,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Questionnaire,ORBIS U Schnittstelle Imprivata,ORBIS U Zugangsmanagement,ORBIS ePA;;vmodocker;172.32.13.73;KHV;2021.04;os_cmdb;2026.02;Viktor Rodak;92148667
9103 Bautzen (NonAMS);Oberlausitz-Kliniken gGmbH Standort Bautzen (3030664);124738915;#D4_KHZG Medication Einführung;3. Test;Docker-Container installiert;ja;keine Fehler;;ORBIS Checkin4U,ORBIS MedCo Dashboard MDKM,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Frame Mobile,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Krankengeschichte,ORBIS U Pflege Assessments,ORBIS U Pflege BAss,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Questionnaire,ORBIS U Schnittstelle Imprivata,ORBIS U Zugangsmanagement,ORBIS ePA;"<a target=""_blank"" href=""https://agfa.service-now.com/textsearch.do?sysparm_search=INT0046971"">INT0046971</a>";vmodockertst;172.32.13.112;TEST;2023.02;Daniel Jänke;2026.02;Viktor Rodak;92148667
9106 Brandenburg An Der Havel (NonAMS);Caritas-Klinik St. Marien (3010786);73214149;ORBIS U Installationen;1. Produktiv;Docker-Container installiert;ja;keine Fehler;2021.09;DEMIS Arztmeldung,ORBIS MedCo,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Frame Mobile,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Wundmanagement,ORBIS ePA;;vsorbisu;192.168.1.183;KHV;2021.09;Ralf-georg Schein;2025.01;Jacquelin Schön;92148736
9106 Brandenburg An Der Havel (NonAMS);Caritas-Klinik St. Marien (3010786);73433585;ORBIS U Installationen;3. Test;Docker-Container installiert;ja;keine Fehler;2021.10;DEMIS Arztmeldung,ORBIS MedCo,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Allergies,ORBIS U Allergies,ORBIS U Frame Mobile,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege Regeleditor,ORBIS U Wundmanagement,ORBIS ePA;;vorbisut;192.168.1.174;test;2021.10;Ralf-georg Schein;2025.01;Marcel Hering;92148736
9114 Darmstadt (AMS);Alice-Hospital Darmstadt (3030885);102801107;Dockererweiterung Nursing;1. Produktiv;Docker-Container installiert;ja;keine Fehler;;ORBIS CPOE,ORBIS KIM Mail,ORBIS Order Manager,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Allergies,ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Kafka,ORBIS U Kafka,ORBIS U Monitoring 4U,ORBIS U Monitoring 4U,ORBIS U PDF Server,ORBIS U Pflege Regeleditor,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Wundmanagement,ORBIS U Wundmanagement,ORBIS U Zugangsmanagement,ORBIS ePA;;orbisukhv;192.168.112.87;KHV;2022.04;Kristin Dölz;2026.01;Stephan Dirckmann;92148797
9114 Darmstadt (AMS);Alice-Hospital Darmstadt (3030885);102801111;Dockererweiterung Nursing;3. Test;Docker-Container installiert;ja;keine Fehler;;ORBIS CPOE,ORBIS KIM Mail,ORBIS Order Manager,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS Touch ID,ORBIS U Allergies,ORBIS U Assessment Konfigurator,ORBIS U Frame Mobile,ORBIS U Kafka,ORBIS U Kafka,ORBIS U Monitoring 4U,ORBIS U PDF Server,ORBIS U Pflege Regeleditor,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Wundmanagement,ORBIS U Wundmanagement,ORBIS U Zugangsmanagement,ORBIS ePA;;orbisutest;192.168.112.91;TEST;2022.04;Kristin Dölz;2025.12;Viktor Rodak;92148797
9115 Demmin (NonAMS);Kreiskrankenhaus Demmin GmbH (2003263);128528068;Einführung Rettungsdienstanbindung;1. Produktiv;Docker-Container installiert;ja;keine Fehler;;DEMIS Arztmeldung,ORBIS AddOn - Rettungsdienstanbindung,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Costing,ORBIS U Frame Mobile,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Krankengeschichte,ORBIS U PDF Server,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Zugangsmanagement;;orbis-u;172.16.4.31;KHV;2023.07;Henrik Schütz;2025.10;Stephan Dirckmann;92148869
9115 Demmin (NonAMS);Kreiskrankenhaus Demmin GmbH (2003263);128528075;Einführung Rettungsdienstanbindung;3. Test;Docker-Container installiert;ja;keine Fehler;;DEMIS Arztmeldung,ORBIS AddOn - Rettungsdienstanbindung,ORBIS Patientenkurve - PDF-Exportmanager (Business Continuity),ORBIS U Costing,ORBIS U Frame Mobile,ORBIS U Klinische Diagnosen und Probleme,ORBIS U Krankengeschichte,ORBIS U PDF Server,ORBIS U Pflege Assessments,ORBIS U Pflege Care Cycle,ORBIS U Pflege epaAC V2.x & epaKIDS V2.x & epaPSYC 1.x,ORBIS U Pflegemaßnahmen,ORBIS U Zugangsmanagement;;orbis-u-test;172.16.4.32;TEST;2023.07;Henrik Schütz;2025.10;Stephan Dirckmann;92148869
